background,background_group,kind,output_v3,snr_db,source_clean,source_group,split
output_v4/background_pool/engine_idling_fold5_17578_7.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_003_0008429_0012429_0001000_0004000_seg_001_0000000_0003120_03_engine_idling_fold5_17578_7.wav,4.026,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_003_0008429_0012429_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_003_0008429_0012429_0001000_0004000,train
,,clean,output_v4/val/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012149_0016149_0001000_0004000_seg_001_0000000_0003120.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012149_0016149_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_004_0012149_0016149_0001000_0004000,val
output_v4/background_pool/jackhammer_fold1_103074_5.wav,jackhammer_jackhammer,augmented,output_v4/val/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012149_0016149_0001000_0004000_seg_001_0000000_0003120_00_jackhammer_fold1_103074_5.wav,-2.905,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012149_0016149_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_004_0012149_0016149_0001000_0004000,val
output_v4/background_pool/drilling_fold2_59594_4.wav,drilling_drilling,augmented,output_v4/val/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012149_0016149_0001000_0004000_seg_001_0000000_0003120_01_drilling_fold2_59594_4.wav,12.962,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012149_0016149_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_004_0012149_0016149_0001000_0004000,val
output_v4/background_pool/drilling_fold7_71529_2.wav,drilling_drilling,augmented,output_v4/val/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012149_0016149_0001000_0004000_seg_001_0000000_0003120_02_drilling_fold7_71529_2.wav,7.146,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012149_0016149_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_004_0012149_0016149_0001000_0004000,val
output_v4/background_pool/engine_idling_fold10_39847_5.wav,engine_idling_engine,augmented,output_v4/val/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012149_0016149_0001000_0004000_seg_001_0000000_0003120_03_engine_idling_fold10_39847_5.wav,3.186,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012149_0016149_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_004_0012149_0016149_0001000_0004000,val
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000_seg_001_0000000_0003120.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_004_0012179_0016179_0001000_0004000,train
output_v4/background_pool/engine_idling_fold10_39847_0.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000_seg_001_0000000_0003120_00_engine_idling_fold10_39847_0.wav,-3.082,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_004_0012179_0016179_0001000_0004000,train
output_v4/background_pool/jackhammer_fold8_125678_2.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000_seg_001_0000000_0003120_01_jackhammer_fold8_125678_2.wav,3.552,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_004_0012179_0016179_0001000_0004000,train
output_v4/background_pool/drilling_fold10_99192_28.wav,drilling_drilling,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000_seg_001_0000000_0003120_02_drilling_fold10_99192_28.wav,7.764,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_004_0012179_0016179_0001000_0004000,train
output_v4/background_pool/siren_fold8_117181_6.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000_seg_001_0000000_0003120_03_siren_fold8_117181_6.wav,4.782,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_004_0012179_0016179_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_004_0012179_0016179_0001000_0004000,train
,,clean,output_v4/test/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021798_0025798_0002000_0003976_seg_001_0000000_0002096.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021798_0025798_0002000_0003976_seg_001_0000000_0002096.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_007_0021798_0025798_0002000_0003976,test
output_v4/background_pool/siren_fold8_157868_12.wav,siren_siren,augmented,output_v4/test/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021798_0025798_0002000_0003976_seg_001_0000000_0002096_00_siren_fold8_157868_12.wav,12.71,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021798_0025798_0002000_0003976_seg_001_0000000_0002096.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_007_0021798_0025798_0002000_0003976,test
output_v4/background_pool/siren_fold5_156869_6.wav,siren_siren,augmented,output_v4/test/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021798_0025798_0002000_0003976_seg_001_0000000_0002096_01_siren_fold5_156869_6.wav,-0.475,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021798_0025798_0002000_0003976_seg_001_0000000_0002096.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_007_0021798_0025798_0002000_0003976,test
output_v4/background_pool/air_conditioner_fold1_177621_47.wav,air_conditioner_air,augmented,output_v4/test/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021798_0025798_0002000_0003976_seg_001_0000000_0002096_02_air_conditioner_fold1_177621_47.wav,-3.286,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021798_0025798_0002000_0003976_seg_001_0000000_0002096.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_007_0021798_0025798_0002000_0003976,test
output_v4/background_pool/engine_idling_fold10_39847_0.wav,engine_idling_engine,augmented,output_v4/test/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021798_0025798_0002000_0003976_seg_001_0000000_0002096_03_engine_idling_fold10_39847_0.wav,6.072,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021798_0025798_0002000_0003976_seg_001_0000000_0002096.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_007_0021798_0025798_0002000_0003976,test
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000_seg_001_0000000_0002120.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000_seg_001_0000000_0002120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_007_0021828_0025828_0002000_0004000,train
output_v4/background_pool/siren_fold8_96657_2.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000_seg_001_0000000_0002120_00_siren_fold8_96657_2.wav,13.727,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000_seg_001_0000000_0002120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_007_0021828_0025828_0002000_0004000,train
output_v4/background_pool/drilling_fold4_144351_3.wav,drilling_drilling,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000_seg_001_0000000_0002120_01_drilling_fold4_144351_3.wav,12.079,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000_seg_001_0000000_0002120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_007_0021828_0025828_0002000_0004000,train
output_v4/background_pool/air_conditioner_fold5_85569_0.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000_seg_001_0000000_0002120_02_air_conditioner_fold5_85569_0.wav,7.405,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000_seg_001_0000000_0002120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_007_0021828_0025828_0002000_0004000,train
output_v4/background_pool/siren_fold5_156869_6.wav,siren_siren,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000_seg_001_0000000_0002120_03_siren_fold5_156869_6.wav,-0.762,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_007_0021828_0025828_0002000_0004000_seg_001_0000000_0002120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_007_0021828_0025828_0002000_0004000,train
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_009_0029298_0033298_0001000_0003200_seg_001_0000000_0002069.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_009_0029298_0033298_0001000_0003200_seg_001_0000000_0002069.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_009_0029298_0033298_0001000_0003200,train
output_v4/background_pool/drilling_fold1_55020_13.wav,drilling_drilling,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_009_0029298_0033298_0001000_0003200_seg_001_0000000_0002069_00_drilling_fold1_55020_13.wav,-0.962,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_009_0029298_0033298_0001000_0003200_seg_001_0000000_0002069.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_009_0029298_0033298_0001000_0003200,train
output_v4/background_pool/air_conditioner_fold7_177729_91.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_009_0029298_0033298_0001000_0003200_seg_001_0000000_0002069_01_air_conditioner_fold7_177729_91.wav,13.283,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_009_0029298_0033298_0001000_0003200_seg_001_0000000_0002069.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_009_0029298_0033298_0001000_0003200,train
output_v4/background_pool/engine_idling_fold9_119449_5.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_009_0029298_0033298_0001000_0003200_seg_001_0000000_0002069_02_engine_idling_fold9_119449_5.wav,0.524,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_009_0029298_0033298_0001000_0003200_seg_001_0000000_0002069.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_009_0029298_0033298_0001000_0003200,train
output_v4/background_pool/drilling_fold7_135849_0.wav,drilling_drilling,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_009_0029298_0033298_0001000_0003200_seg_001_0000000_0002069_03_drilling_fold7_135849_0.wav,5.451,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_009_0029298_0033298_0001000_0003200_seg_001_0000000_0002069.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_009_0029298_0033298_0001000_0003200,train
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_010_0033048_0037048_0001200_0004000_seg_001_0000000_0002920.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_010_0033048_0037048_0001200_0004000_seg_001_0000000_0002920.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_010_0033048_0037048_0001200_0004000,train
output_v4/background_pool/air_conditioner_fold6_204240_10.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_010_0033048_0037048_0001200_0004000_seg_001_0000000_0002920_00_air_conditioner_fold6_204240_10.wav,10.168,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_010_0033048_0037048_0001200_0004000_seg_001_0000000_0002920.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_010_0033048_0037048_0001200_0004000,train
output_v4/background_pool/air_conditioner_fold7_177729_83.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_010_0033048_0037048_0001200_0004000_seg_001_0000000_0002920_01_air_conditioner_fold7_177729_83.wav,12.35,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_010_0033048_0037048_0001200_0004000_seg_001_0000000_0002920.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_010_0033048_0037048_0001200_0004000,train
output_v4/background_pool/engine_idling_fold7_149193_5.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_010_0033048_0037048_0001200_0004000_seg_001_0000000_0002920_02_engine_idling_fold7_149193_5.wav,7.179,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_010_0033048_0037048_0001200_0004000_seg_001_0000000_0002920.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_010_0033048_0037048_0001200_0004000,train
output_v4/background_pool/drilling_fold3_63095_19.wav,drilling_drilling,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_010_0033048_0037048_0001200_0004000_seg_001_0000000_0002920_03_drilling_fold3_63095_19.wav,8.873,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_010_0033048_0037048_0001200_0004000_seg_001_0000000_0002920.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_010_0033048_0037048_0001200_0004000,train
,,clean,output_v4/train/drone/clean_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036798_0040798_0001000_0004000_seg_001_0000000_0003120.wav,,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036798_0040798_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_011_0036798_0040798_0001000_0004000,train
output_v4/background_pool/engine_idling_fold9_39856_0.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036798_0040798_0001000_0004000_seg_001_0000000_0003120_00_engine_idling_fold9_39856_0.wav,0.372,output_v4/clean_drone_segments/Drone_Noise_Test_-_DJI_Avata_vs_DJI_FPV_vs_DJI_Mavic_3_vs_DJI_Air_2S_compared_seg_011_0036798_0040798_0001000_0004000_seg_001_0000000_0003120.wav,drone_noise_test_-_dji_avata_vs_dji_fpv_vs_dji_mavic_3_vs_dji_air_2s_compared_seg_011_0036798_0040798_0001000_0004000,train
